customer_id,city,tier,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,segment
C096374,Pune,casual,317.0,1,937.47,2,1,1,4,Needs Attention
C004307,Delhi,casual,250.0,1,40.0,2,1,1,4,Needs Attention
C059741,Pune,casual,5.0,1,612.0,4,1,1,6,New/Promising
C017009,Pune,casual,643.0,2,1458.77,1,2,2,5,Needs Attention
C088356,Delhi,casual,435.0,3,2172.0,2,3,3,8,Loyal
C003530,Bangalore,casual,294.0,2,2294.0,2,3,3,8,Loyal
C031220,Pune,casual,1217.0,1,410.0,1,1,1,3,Needs Attention
C098447,Bangalore,casual,442.0,1,1040.0,2,1,1,4,Needs Attention
C011221,Mumbai,casual,12.0,1,699.0,4,1,1,6,New/Promising
C061869,Mumbai,regular,33.0,4,2838.0,4,3,3,10,Champion
C092602,Delhi,regular,177.0,3,1886.0,3,3,2,8,Needs Attention
C052504,Bangalore,casual,576.0,1,333.0,1,1,1,3,Needs Attention
C070253,Pune,casual,248.0,2,1977.0,2,2,3,7,Needs Attention
C037249,Mumbai,casual,393.0,3,2663.36,2,3,3,8,Loyal
C003366,Delhi,regular,130.0,2,1850.0,3,2,2,7,New/Promising
C096358,Mumbai,casual,1289.0,1,1000.0,1,1,1,3,Needs Attention
C072551,Delhi,casual,55.0,1,860.0,4,1,1,6,New/Promising
C059867,Hyderabad,casual,544.0,1,1068.44,1,1,1,3,Needs Attention
C001207,Mumbai,casual,292.0,1,1196.0,2,1,2,5,Needs Attention
C031010,Delhi,casual,142.0,4,2454.0,3,3,3,9,Champion
C013844,Delhi,casual,560.0,2,1829.24,1,2,2,5,Needs Attention
C061040,Delhi,regular,441.0,4,4536.0,2,4,4,10,Loyal
C002901,Bangalore,casual,18.0,3,1880.62,4,3,2,9,Needs Attention
C063862,Bangalore,casual,874.0,1,1340.0,1,2,2,5,Needs Attention
C080212,Hyderabad,casual,591.0,2,2064.0,1,2,3,6,Needs Attention
C003114,Bangalore,casual,201.0,2,1440.0,3,2,2,7,New/Promising
C022532,Bangalore,casual,60.0,2,2433.0,4,3,3,10,Champion
C058759,Mumbai,regular,140.0,5,4404.48,3,4,4,11,Champion
C052432,Pune,casual,607.0,3,2719.0,1,3,3,7,Loyal
C007163,Mumbai,casual,582.0,2,2403.0,1,3,3,7,Loyal
C099031,Hyderabad,regular,741.0,1,353.0,1,1,1,3,Needs Attention
C062007,Hyderabad,casual,415.0,1,742.0,2,1,1,4,Needs Attention
C046792,Delhi,casual,1000.0,1,611.0,1,1,1,3,Needs Attention
C029550,Pune,regular,199.0,3,3468.0,3,3,3,9,Champion
C098662,Mumbai,casual,1452.0,1,663.43,1,1,1,3,Needs Attention
C000835,Mumbai,casual,166.0,2,771.0,3,2,1,6,New/Promising
C089163,Pune,casual,29.0,2,740.0,4,2,1,7,New/Promising
C030126,Pune,casual,1487.0,1,497.0,1,1,1,3,Needs Attention
C035968,Bangalore,casual,554.0,2,2634.0,1,3,3,7,Loyal
C089512,Mumbai,regular,1.0,8,9333.0,4,4,4,12,Champion
C065717,Hyderabad,regular,196.0,4,2306.0,3,3,3,9,Champion
C076940,Bangalore,casual,135.0,2,2619.0,3,3,3,9,Champion
C085434,Bangalore,casual,589.0,1,318.0,1,1,1,3,Needs Attention
C031778,Mumbai,casual,114.0,3,2280.0,3,3,3,9,Champion
C040470,Mumbai,casual,329.0,2,2965.0,2,3,3,8,Loyal
C099066,Pune,casual,94.0,6,4423.0,3,4,4,11,Champion
C052665,Pune,casual,341.0,1,1649.24,2,2,2,6,Needs Attention
C060184,Mumbai,casual,182.0,2,2072.0,3,2,3,8,New/Promising
C051948,Bangalore,regular,596.0,4,4175.0,1,4,4,9,Loyal
C087882,Delhi,casual,498.0,1,1001.0,1,1,1,3,Needs Attention
C024390,Pune,casual,13.0,2,2159.0,4,2,3,9,New/Promising
C028962,Bangalore,regular,11.0,7,5945.0,4,4,4,12,Champion
C061530,Pune,casual,95.0,2,1968.0,3,2,2,7,New/Promising
C095963,Mumbai,regular,80.0,3,2781.0,4,3,3,10,Champion
C092439,Pune,casual,423.0,3,1000.1,2,3,1,6,At Risk
C027933,Hyderabad,casual,172.0,1,1345.0,3,2,2,7,New/Promising
C037062,Delhi,regular,665.0,2,2203.0,1,2,3,6,Needs Attention
C022298,Pune,casual,210.0,1,749.0,3,1,1,5,New/Promising
C009485,Delhi,casual,365.0,3,3334.01,2,3,3,8,Loyal
C022859,Hyderabad,casual,530.0,1,295.81,1,1,1,3,Needs Attention
C018738,Pune,casual,115.0,3,3566.9,3,3,4,10,Champion
C078971,Delhi,regular,85.0,1,442.0,4,1,1,6,New/Promising
C009203,Delhi,casual,254.0,1,642.0,2,1,1,4,Needs Attention
C053033,Hyderabad,casual,548.0,1,1543.0,1,2,2,5,Needs Attention
C094575,Hyderabad,casual,15.0,3,2183.17,4,3,3,10,Champion
C024592,Mumbai,casual,402.0,1,1294.0,2,1,2,5,Needs Attention
C004710,Mumbai,casual,186.0,1,743.0,3,1,1,5,New/Promising
C096081,Delhi,casual,305.0,1,272.0,2,1,1,4,Needs Attention
C005895,Delhi,casual,469.0,2,2218.0,2,3,3,8,Loyal
C058809,Mumbai,regular,376.0,3,4582.0,2,3,4,9,Loyal
C005768,Delhi,casual,292.0,1,1655.47,2,2,2,6,Needs Attention
C090573,Hyderabad,casual,19.0,3,3087.0,4,3,3,10,Champion
C043921,Pune,loyal,83.0,10,9642.21,4,4,4,12,Champion
C005803,Pune,casual,165.0,4,4469.0,3,4,4,11,Champion
C035113,Hyderabad,casual,662.0,2,1442.0,1,2,2,5,Needs Attention
C025115,Pune,casual,30.0,1,1641.0,4,2,2,8,New/Promising
C090327,Hyderabad,casual,202.0,5,5251.0,3,4,4,11,Champion
C018930,Pune,casual,71.0,1,672.0,4,1,1,6,New/Promising
C013368,Hyderabad,casual,385.0,1,870.0,2,1,1,4,Needs Attention
C045726,Pune,casual,758.0,1,1754.0,1,2,2,5,Needs Attention
C084123,Pune,casual,39.0,3,3191.0,4,3,3,10,Champion
C024995,Mumbai,casual,167.0,1,783.0,3,1,1,5,New/Promising
C028117,Bangalore,casual,298.0,1,737.0,2,1,1,4,Needs Attention
C042150,Mumbai,regular,56.0,5,3298.0,4,4,3,11,Champion
C043673,Pune,casual,298.0,1,1744.0,2,2,2,6,Needs Attention
C002755,Bangalore,casual,33.0,2,1950.0,4,2,2,8,New/Promising
C035557,Hyderabad,regular,940.0,2,1557.0,1,2,2,5,Needs Attention
C035302,Delhi,casual,135.0,1,823.0,3,1,1,5,New/Promising
C093547,Hyderabad,regular,128.0,6,6611.22,3,4,4,11,Champion
C098805,Bangalore,regular,35.0,7,8572.0,4,4,4,12,Champion
C057138,Pune,casual,300.0,2,1270.0,2,2,2,6,Needs Attention
C074510,Pune,regular,194.0,5,2257.0,3,4,3,10,Champion
C013868,Mumbai,regular,26.0,5,5603.0,4,4,4,12,Champion
C078081,Pune,casual,1196.0,1,1081.0,1,1,2,4,Needs Attention
C025108,Bangalore,casual,516.0,2,1837.0,1,2,2,5,Needs Attention
C053398,Hyderabad,casual,96.0,2,1454.0,3,2,2,7,New/Promising
C066806,Bangalore,casual,170.0,2,2318.0,3,3,3,9,Champion
C011262,Bangalore,casual,68.0,3,3484.0,4,3,3,10,Champion
C045377,Hyderabad,casual,429.0,1,447.09,2,1,1,4,Needs Attention
C062258,Pune,casual,188.0,2,2253.0,3,3,3,9,Champion
C084689,Bangalore,casual,192.0,2,831.0,3,2,1,6,New/Promising
C006254,Bangalore,casual,286.0,1,1992.0,2,2,3,7,Needs Attention
C097971,Bangalore,regular,86.0,5,7654.0,4,4,4,12,Champion
C008287,Delhi,casual,224.0,2,2691.0,3,3,3,9,Champion
C071708,Mumbai,casual,1181.0,2,3024.0,1,3,3,7,Loyal
C095030,Mumbai,casual,64.0,1,1359.0,4,2,2,8,New/Promising
C045160,Delhi,regular,121.0,4,4192.0,3,4,4,11,Champion
C015608,Mumbai,casual,186.0,2,772.0,3,2,1,6,New/Promising
C080054,Delhi,loyal,66.0,14,9400.89,4,4,4,12,Champion
C073182,Hyderabad,casual,309.0,1,234.0,2,1,1,4,Needs Attention
C065432,Hyderabad,casual,493.0,2,2246.0,1,3,3,7,Loyal
C040026,Hyderabad,casual,569.0,4,3329.79,1,4,3,8,Loyal
C028973,Mumbai,casual,261.0,3,2885.0,2,3,3,8,Loyal
C039505,Mumbai,casual,833.0,1,29.01,1,1,1,3,Needs Attention
C081949,Hyderabad,casual,321.0,4,3606.0,2,4,4,10,Loyal
C002255,Bangalore,casual,88.0,4,4202.0,4,4,4,12,Champion
C054869,Delhi,casual,41.0,1,516.0,4,1,1,6,New/Promising
C074490,Delhi,loyal,78.0,11,11428.18,4,4,4,12,Champion
