PerformanceRating_ID;PerformanceCode;Employee_ID;ReviewDateKey;EnvironmentSatisfactionKey;JobSatisfactionKey;RelationshipSatisfactionKey;WorkLifeBalanceKey;SelfRatingKey;ManagerRatingKey;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;ReviewCount
2073;PR2858;462;20190221;5;5;1;1;3;3;2;3;1
2074;PR2859;1435;20190221;5;5;2;2;3;3;1;2;1
2075;PR286;409;20140412;5;1;5;5;1;1;3;1;1
2076;PR2860;1438;20190221;2;2;2;3;2;2;3;2;1
2077;PR2861;1178;20190221;3;2;1;2;2;3;3;0;1
2078;PR2862;523;20190222;2;5;1;2;3;4;3;0;1
2079;PR2863;1308;20190222;5;1;1;2;1;1;3;1;1
2080;PR2864;789;20190222;3;1;5;5;1;2;2;0;1
2081;PR2865;1131;20190222;2;5;3;3;1;1;3;1;1
2082;PR2866;1142;20190222;3;2;1;2;3;3;2;2;1
2083;PR2867;91;20190222;3;3;2;5;3;4;3;0;1
2084;PR2868;584;20190223;2;1;3;3;1;1;2;0;1
2085;PR2869;283;20190224;5;5;3;3;2;2;3;1;1
2086;PR287;465;20140413;5;5;3;5;1;2;2;1;1
2087;PR2870;1090;20190225;3;1;5;1;1;1;2;0;1
2088;PR2871;683;20190225;3;2;5;5;2;3;1;0;1
2089;PR2872;297;20190226;3;5;2;3;3;4;1;0;1
2090;PR2873;152;20190226;2;1;3;5;2;3;2;0;1
2091;PR2874;508;20190227;3;1;3;2;3;3;2;0;1
2092;PR2875;1335;20190227;2;5;2;5;2;3;2;1;1
2093;PR2876;5;20190228;2;1;5;5;3;3;2;0;1
2094;PR2877;678;20190228;2;1;1;3;1;1;3;0;1
2095;PR2878;686;20190228;2;1;1;1;2;3;1;0;1
2096;PR2879;644;20190228;5;1;3;1;3;4;3;0;1
2097;PR288;1128;20140414;3;1;5;1;1;2;1;0;1
2098;PR2880;148;20190301;2;1;2;5;3;3;2;1;1
2099;PR2881;1164;20190301;3;1;5;5;2;3;2;1;1
2100;PR2882;1279;20190301;2;3;1;5;1;1;2;1;1
2101;PR2883;918;20190301;5;2;2;3;1;2;2;3;1
2102;PR2884;646;20190301;3;3;1;1;2;3;3;0;1
2103;PR2885;833;20190301;5;1;3;2;2;2;2;0;1
2104;PR2886;1353;20190302;5;2;5;3;3;3;1;1;1
2105;PR2887;197;20190302;5;3;5;1;1;2;1;3;1
2106;PR2888;966;20190302;2;2;5;2;2;3;2;2;1
2107;PR2889;1127;20190303;3;2;1;3;3;3;2;2;1
2108;PR289;1173;20140414;5;3;3;5;3;3;3;1;1
2109;PR2890;1161;20190303;3;2;2;1;3;3;3;1;1
2110;PR2891;1461;20190303;3;5;1;5;2;3;1;2;1
2111;PR2892;16;20190303;2;2;1;2;1;1;3;0;1
2112;PR2893;40;20190304;3;2;1;2;2;2;3;0;1
2113;PR2894;99;20190305;2;1;1;3;1;1;3;0;1
2114;PR2895;138;20190305;5;1;1;1;2;2;1;0;1
2115;PR2896;461;20190305;5;5;3;1;2;2;1;2;1
2116;PR2897;1010;20190305;2;5;5;5;2;3;1;2;1
2117;PR2898;395;20190305;5;5;5;3;1;2;1;1;1
2118;PR2899;762;20190306;2;5;3;2;1;1;1;0;1
2119;PR29;386;20130125;5;2;5;3;1;1;3;0;1
2120;PR290;1377;20140415;2;5;2;3;1;1;1;0;1
2121;PR2900;1256;20190306;3;5;5;2;2;3;3;0;1
2122;PR2901;1352;20190306;3;3;5;2;3;3;2;1;1
2123;PR2902;973;20190306;2;2;5;1;1;1;1;0;1
2124;PR2903;1337;20190306;2;1;1;5;3;4;3;0;1
2125;PR2904;277;20190306;5;1;1;2;1;2;1;1;1
2126;PR2905;721;20190307;2;5;2;3;3;3;3;3;1
2127;PR2906;1254;20190307;3;2;5;1;2;3;2;1;1
2128;PR2907;664;20190307;3;5;1;2;1;2;3;0;1
2129;PR2908;1311;20190307;5;5;5;3;2;3;3;2;1
2130;PR2909;1241;20190308;5;5;2;2;1;1;1;1;1
2131;PR291;714;20140415;5;2;3;5;3;3;2;1;1
2132;PR2910;420;20190309;3;1;3;5;2;3;1;1;1
2133;PR2911;355;20190309;5;1;3;3;2;3;2;1;1
2134;PR2912;72;20190309;2;5;3;2;1;1;2;0;1
2135;PR2913;997;20190310;3;1;3;1;2;3;1;1;1
2136;PR2914;417;20190311;3;3;2;1;2;3;2;1;1
2137;PR2915;1185;20190311;2;1;3;3;1;1;1;0;1
2138;PR2916;928;20190312;5;5;3;1;2;3;1;3;1
2139;PR2917;614;20190313;3;1;3;2;2;2;3;0;1
2140;PR2918;215;20190313;5;1;3;3;1;2;3;3;1
2141;PR2919;493;20190313;3;5;3;1;3;3;3;1;1
2142;PR292;702;20140417;2;3;3;2;1;2;2;2;1
2143;PR2920;1024;20190313;5;5;2;1;2;3;2;0;1
2144;PR2921;444;20190314;5;3;2;2;3;4;3;1;1
2145;PR2922;712;20190314;3;3;1;3;2;2;2;1;1
2146;PR2923;745;20190314;2;3;5;1;1;1;1;3;1
2147;PR2924;546;20190314;2;2;3;5;2;2;1;0;1
2148;PR2925;326;20190314;5;5;5;5;3;3;1;1;1
2149;PR2926;937;20190315;2;3;3;3;3;4;2;2;1
2150;PR2927;1205;20190315;5;3;3;2;1;2;3;1;1
2151;PR2928;379;20190316;3;5;1;5;1;2;2;1;1
2152;PR2929;463;20190316;2;3;3;2;1;1;3;1;1
2153;PR293;1117;20140417;5;2;1;5;2;3;1;1;1
2154;PR2930;1190;20190317;3;2;5;1;1;2;3;1;1
2155;PR2931;1027;20190317;3;1;3;1;3;4;1;1;1
2156;PR2932;852;20190318;2;5;1;5;1;2;1;0;1
2157;PR2933;1260;20190318;2;2;2;2;2;3;3;1;1
2158;PR2934;1285;20190318;3;2;1;1;1;2;3;0;1
2159;PR2935;780;20190319;5;2;5;3;2;2;1;2;1
2160;PR2936;877;20190319;3;1;5;5;2;3;3;0;1
2161;PR2937;690;20190319;3;1;3;1;2;2;3;2;1
2162;PR2938;513;20190321;2;2;1;5;2;2;2;2;1
2163;PR2939;218;20190321;3;2;3;2;2;3;3;1;1
2164;PR294;536;20140418;2;1;2;3;2;2;1;1;1
2165;PR2940;357;20190321;3;1;2;5;1;2;2;2;1
2166;PR2941;809;20190321;2;2;5;1;2;2;1;0;1
2167;PR2942;1300;20190322;5;2;5;1;2;2;2;1;1
2168;PR2943;331;20190323;2;3;3;2;2;2;2;2;1
2169;PR2944;1064;20190323;5;2;5;5;1;1;3;1;1
2170;PR2945;1132;20190323;3;2;2;3;3;3;2;1;1
2171;PR2946;459;20190324;3;5;3;1;3;4;3;2;1
2172;PR2947;744;20190324;3;2;5;3;1;1;2;1;1
2173;PR2948;759;20190325;3;5;3;1;3;4;3;0;1
2174;PR2949;550;20190325;2;3;2;3;2;2;2;1;1
2175;PR295;422;20140418;2;1;1;5;2;3;3;0;1
2176;PR2950;488;20190325;3;5;3;3;2;2;1;0;1
2177;PR2951;545;20190326;5;2;2;5;3;4;3;2;1
2178;PR2952;1313;20190326;5;1;2;1;3;3;1;1;1
2179;PR2953;563;20190327;2;1;5;5;1;1;2;3;1
2180;PR2954;403;20190327;3;3;2;5;3;4;3;2;1
2181;PR2955;949;20190327;5;1;1;1;1;2;3;0;1
2182;PR2956;1123;20190327;3;3;3;3;2;3;1;2;1
2183;PR2957;870;20190328;3;3;3;3;3;3;3;0;1
2184;PR2958;836;20190328;3;5;1;2;2;3;3;1;1
2185;PR2959;6;20190329;5;5;5;3;2;2;2;2;1
2186;PR296;1130;20140421;3;2;1;2;2;2;1;2;1
2187;PR2960;1275;20190329;3;2;1;5;2;2;1;1;1
2188;PR2961;18;20190330;3;5;3;2;2;2;3;0;1
2189;PR2962;939;20190330;5;3;3;3;1;2;1;1;1
2190;PR2963;793;20190330;3;3;3;1;3;4;2;1;1
2191;PR2964;813;20190331;5;2;5;2;2;2;2;0;1
2192;PR2965;770;20190331;2;5;3;2;2;3;3;2;1
2193;PR2966;1122;20190331;2;2;1;3;1;2;2;1;1
2194;PR2967;905;20190401;2;3;2;2;3;3;1;0;1
2195;PR2968;11;20190402;2;1;2;1;2;2;3;0;1
2196;PR2969;48;20190402;3;3;5;5;1;1;1;0;1
2197;PR297;359;20140423;2;5;2;2;2;2;1;2;1
2198;PR2970;740;20190402;3;2;5;5;3;3;1;3;1
2199;PR2971;260;20190402;2;5;5;2;2;2;3;3;1
2200;PR2972;1045;20190403;5;5;2;2;1;2;2;1;1
2201;PR2973;599;20190404;3;5;5;2;3;4;2;0;1
2202;PR2974;1030;20190404;3;1;1;3;3;4;2;0;1
2203;PR2975;192;20190404;3;5;2;1;2;2;2;0;1
2204;PR2976;83;20190405;5;2;5;2;1;2;1;1;1
2205;PR2977;147;20190405;2;2;2;5;3;3;3;2;1
2206;PR2978;322;20190405;2;2;2;2;3;3;2;2;1
2207;PR2979;1144;20190405;2;5;1;1;2;2;3;1;1
2208;PR298;1295;20140423;2;3;5;3;1;1;3;2;1
2209;PR2980;44;20190406;3;2;5;1;2;2;1;1;1
2210;PR2981;843;20190408;2;3;1;1;3;3;3;0;1
2211;PR2982;998;20190409;2;5;5;3;1;2;2;0;1
2212;PR2983;467;20190409;5;2;5;3;1;2;2;1;1
2213;PR2984;803;20190409;2;3;3;2;2;3;1;1;1
2214;PR2985;986;20190410;2;1;3;1;1;1;3;1;1
2215;PR2986;1403;20190410;3;5;3;3;3;4;1;1;1
2216;PR2987;774;20190410;3;5;2;1;3;4;2;0;1
2217;PR2988;137;20190411;5;2;3;2;1;1;2;1;1
2218;PR2989;157;20190411;2;2;2;2;1;1;2;1;1
2219;PR299;1199;20140423;3;1;5;1;1;2;1;0;1
2220;PR2990;409;20190411;5;2;5;2;2;3;2;0;1
2221;PR2991;1238;20190411;5;3;1;1;1;2;2;1;1
2222;PR2992;465;20190412;2;2;1;5;2;3;1;1;1
2223;PR2993;926;20190412;3;2;5;1;2;3;3;2;1
2224;PR2994;1128;20190413;2;5;1;2;3;3;1;1;1
2225;PR2995;1173;20190413;3;2;3;2;1;2;2;0;1
2226;PR2996;529;20190413;3;5;3;5;2;2;2;0;1
2227;PR2997;1340;20190413;2;2;1;1;3;4;1;1;1
2228;PR2998;1377;20190414;5;3;5;5;1;1;3;0;1
2229;PR2999;714;20190414;5;5;2;2;2;2;2;0;1
2230;PR30;1031;20130126;2;1;5;2;3;3;2;2;1
2231;PR300;460;20140425;5;2;5;3;3;4;1;0;1
2232;PR3000;1181;20190414;5;3;1;2;3;3;2;1;1
2233;PR3001;969;20190415;3;2;5;3;2;2;1;1;1
2234;PR3002;702;20190416;2;3;3;2;2;2;2;1;1
2235;PR3003;1117;20190416;5;2;3;2;3;3;2;0;1
2236;PR3004;850;20190416;5;2;2;5;2;2;1;1;1
2237;PR3005;1034;20190416;2;5;1;1;1;2;2;0;1
2238;PR3006;536;20190417;5;5;1;2;2;2;1;1;1
2239;PR3007;422;20190417;3;2;3;1;3;3;3;1;1
2240;PR3008;103;20190417;5;1;2;2;2;2;1;1;1
2241;PR3009;600;20190417;5;2;5;1;2;2;1;1;1
2242;PR301;1063;20140425;5;5;5;1;2;2;3;0;1
2243;PR3010;964;20190418;3;2;2;3;3;4;2;0;1
2244;PR3011;885;20190418;5;1;1;3;2;2;3;1;1
2245;PR3012;1463;20190419;3;2;5;1;3;3;1;3;1
2246;PR3013;1130;20190420;2;5;3;3;3;4;2;1;1
2247;PR3014;1091;20190420;2;5;5;5;1;2;2;0;1
2248;PR3015;528;20190420;5;3;2;5;3;4;3;1;1
2249;PR3016;838;20190421;5;1;1;2;2;2;2;0;1
2250;PR3017;1441;20190421;2;1;2;1;3;3;3;0;1
2251;PR3018;359;20190422;2;5;3;1;2;2;3;0;1
2252;PR3019;1295;20190422;5;5;2;3;3;3;3;0;1
2253;PR302;105;20140426;5;5;2;5;2;3;3;0;1
2254;PR3020;661;20190422;2;3;2;3;1;2;2;1;1
2255;PR3021;974;20190422;5;3;1;3;3;4;2;2;1
2256;PR3022;1320;20190422;2;2;2;1;3;3;2;3;1
2257;PR3023;415;20190423;5;1;1;3;3;4;3;2;1
2258;PR3024;826;20190423;2;5;5;3;3;4;2;1;1
2259;PR3025;906;20190423;2;2;1;2;3;3;2;0;1
2260;PR3026;1234;20190423;5;2;3;5;1;2;3;1;1
2261;PR3027;460;20190424;3;5;2;2;1;1;3;1;1
2262;PR3028;923;20190424;2;3;1;2;2;2;2;1;1
2263;PR3029;207;20190424;2;1;5;3;3;4;1;1;1
2264;PR303;441;20140427;2;1;3;3;1;2;3;3;1
2265;PR3030;828;20190424;3;5;1;2;1;1;3;1;1
2266;PR3031;105;20190425;5;2;2;3;3;4;2;1;1
2267;PR3032;917;20190425;2;5;3;5;1;1;2;1;1
2268;PR3033;1052;20190425;3;2;1;2;2;3;2;0;1
2269;PR3034;1217;20190427;3;2;1;1;2;3;3;1;1
2270;PR3035;160;20190428;2;2;2;2;1;1;2;0;1
2271;PR3036;1253;20190428;3;1;3;5;3;3;1;0;1
2272;PR3037;1375;20190428;2;5;5;1;1;1;3;3;1
2273;PR3038;1390;20190428;3;3;5;2;1;1;1;1;1
2274;PR3039;1451;20190428;3;3;2;2;3;3;2;2;1
2275;PR304;722;20140427;5;3;5;2;1;2;3;1;1
2276;PR3040;1138;20190429;2;5;1;3;1;2;1;0;1
2277;PR3041;537;20190429;5;3;2;3;1;2;1;2;1
2278;PR3042;911;20190430;5;1;1;3;2;3;2;2;1
2279;PR3043;1211;20190430;2;5;1;5;1;2;1;1;1
2280;PR3044;270;20190430;2;2;2;2;1;2;1;1;1
2281;PR3045;308;20190430;2;5;2;2;2;2;1;1;1
2282;PR3046;289;20190501;5;5;2;3;1;2;1;0;1
2283;PR3047;1008;20190501;2;5;1;1;1;1;1;1;1
2284;PR3048;133;20190502;3;2;1;3;3;4;3;2;1
2285;PR3049;512;20190502;3;1;2;5;3;4;1;2;1
2286;PR305;160;20140429;2;3;2;3;2;3;3;2;1
2287;PR3050;831;20190502;5;5;3;2;3;4;3;2;1
2288;PR3051;1202;20190503;2;5;2;1;3;4;3;3;1
2289;PR3052;491;20190503;5;3;5;3;1;1;2;0;1
2290;PR3053;1053;20190503;2;2;3;3;1;2;2;0;1
2291;PR3054;127;20190504;5;3;5;1;2;2;3;0;1
2292;PR3055;981;20190504;3;1;1;1;2;2;2;0;1
2293;PR3056;1367;20190504;2;5;1;2;1;2;3;0;1
2294;PR3057;1466;20190505;5;3;3;3;3;3;2;1;1
2295;PR3058;1401;20190505;3;5;3;2;3;4;2;1;1
2296;PR3059;109;20190505;5;3;1;5;3;4;2;0;1
2297;PR306;1253;20140429;3;1;3;1;3;3;2;1;1
2298;PR3060;878;20190505;3;5;1;3;1;1;2;1;1
2299;PR3061;257;20190506;5;5;5;5;2;3;3;3;1
2300;PR3062;57;20190506;5;2;3;2;3;4;2;0;1
2301;PR3063;1201;20190506;5;1;5;2;3;3;2;0;1
2302;PR3064;1341;20190507;5;2;1;3;1;1;3;0;1
2303;PR3065;234;20190508;3;5;2;3;2;2;3;0;1
2304;PR3066;616;20190508;2;1;5;2;1;1;2;0;1
2305;PR3067;517;20190508;3;5;5;2;2;3;1;3;1
2306;PR3068;391;20190509;5;3;1;5;3;3;1;1;1
2307;PR3069;425;20190509;5;2;5;2;1;2;2;2;1
2308;PR307;1138;20140430;3;2;2;3;1;2;1;0;1
2309;PR3070;1305;20190510;2;2;1;2;1;1;1;1;1
2310;PR3071;705;20190510;2;3;3;1;1;1;3;0;1
2311;PR3072;233;20190510;5;1;5;5;2;3;2;0;1
2312;PR3073;941;20190511;2;2;2;5;1;1;3;1;1
2313;PR3074;1259;20190511;2;1;5;3;1;2;1;0;1
2314;PR3075;171;20190512;5;1;1;1;3;3;3;1;1
2315;PR3076;363;20190512;3;1;1;1;1;1;1;1;1
2316;PR3077;932;20190512;5;3;3;5;1;1;3;1;1
2317;PR3078;370;20190513;3;5;3;3;2;3;3;0;1
2318;PR3079;1149;20190513;2;1;2;1;1;1;3;2;1
2319;PR308;911;20140501;5;3;3;5;3;4;2;3;1
2320;PR3080;1084;20190513;2;5;5;1;1;2;1;1;1
2321;PR3081;185;20190514;2;3;2;5;2;2;1;0;1
2322;PR3082;909;20190514;5;3;5;2;2;3;2;3;1
2323;PR3083;731;20190514;2;1;3;3;1;2;3;1;1
2324;PR3084;1140;20190514;5;1;3;1;2;2;2;0;1
2325;PR3085;521;20190514;5;3;2;5;3;4;2;0;1
2326;PR3086;1280;20190515;2;2;3;5;2;2;3;0;1
2327;PR3087;167;20190515;5;5;5;2;1;2;2;0;1
2328;PR3088;61;20190516;2;5;1;3;1;2;1;1;1
2329;PR3089;899;20190516;5;5;3;5;1;2;3;1;1
2330;PR309;1211;20140501;2;3;2;5;3;3;2;1;1
2331;PR3090;591;20190516;5;1;2;3;3;4;1;2;1
2332;PR3091;886;20190517;5;3;5;3;3;4;2;2;1
2333;PR3092;213;20190518;2;2;1;2;3;4;3;2;1
2334;PR3093;318;20190518;2;2;3;1;2;2;3;0;1
2335;PR3094;435;20190519;5;3;5;2;1;2;3;2;1
2336;PR3095;456;20190519;5;2;1;1;1;1;3;1;1
2337;PR3096;915;20190519;3;5;2;5;3;4;2;0;1
2338;PR3097;1082;20190519;2;5;3;5;3;3;1;2;1
2339;PR3098;823;20190520;2;1;5;1;2;3;2;0;1
2340;PR3099;4;20190521;5;3;2;5;2;2;3;3;1
2341;PR31;559;20130127;3;5;3;1;2;3;1;1;1
2342;PR310;270;20140501;5;3;1;1;3;4;1;1;1
2343;PR3100;510;20190521;2;1;1;2;2;2;2;1;1
2344;PR3101;144;20190522;5;5;1;3;2;3;1;2;1
2345;PR3102;776;20190523;2;3;3;3;3;4;2;0;1
2346;PR3103;387;20190523;2;3;1;5;1;2;2;1;1
2347;PR3104;1074;20190523;3;5;2;1;3;3;1;3;1
2348;PR3105;741;20190523;5;5;5;2;1;2;2;0;1
2349;PR3106;162;20190523;2;3;2;5;2;3;1;1;1
2350;PR3107;324;20190523;3;3;3;3;3;3;2;2;1
2351;PR3108;1287;20190523;5;5;2;1;2;3;3;0;1
2352;PR3109;450;20190523;5;2;2;5;1;2;2;1;1
2353;PR311;308;20140501;3;1;2;3;3;3;2;1;1
2354;PR3110;621;20190523;2;3;5;5;1;1;1;0;1
2355;PR3111;41;20190524;5;3;3;1;2;2;2;0;1
2356;PR3112;92;20190524;3;3;1;3;2;2;1;1;1
2357;PR3113;1366;20190524;3;5;1;2;3;3;1;1;1
2358;PR3114;875;20190525;3;2;2;3;1;1;2;0;1
2359;PR3115;209;20190525;2;5;5;1;2;2;1;3;1
2360;PR3116;492;20190525;2;1;1;3;2;2;2;3;1
2361;PR3117;1248;20190526;3;2;3;3;1;1;1;2;1
2362;PR3118;240;20190526;5;3;1;2;1;2;2;0;1
2363;PR3119;390;20190526;5;3;5;3;3;3;2;1;1
2364;PR312;289;20140502;3;5;1;5;3;4;3;3;1
2365;PR3120;272;20190527;5;2;2;2;2;3;1;1;1
2366;PR3121;1405;20190527;3;5;3;3;3;4;1;0;1
2367;PR3122;1155;20190528;5;1;1;5;1;2;1;0;1
2368;PR3123;1093;20190529;2;3;1;2;2;3;2;3;1
2369;PR3124;1284;20190529;3;5;5;1;1;2;1;1;1
2370;PR3125;618;20190529;2;1;1;5;1;2;3;1;1
2371;PR3126;662;20190529;2;2;2;3;3;3;3;1;1
2372;PR3127;814;20190530;5;5;5;5;3;4;2;0;1
2373;PR3128;217;20190530;2;1;3;2;2;2;2;1;1
2374;PR3129;576;20190531;5;5;5;5;2;2;3;2;1
2375;PR313;1008;20140502;5;3;3;5;1;2;3;2;1
2376;PR3130;1419;20190531;2;5;5;1;1;1;2;2;1
2377;PR3131;676;20190531;3;3;1;1;3;3;3;1;1
2378;PR3132;273;20190531;2;1;5;1;3;4;3;0;1
2379;PR3133;1460;20190531;5;5;2;1;3;3;3;3;1
2380;PR3134;1023;20190601;5;5;1;1;2;3;3;0;1
2381;PR3135;589;20190601;3;1;1;3;3;4;2;1;1
2382;PR3136;767;20190601;5;1;3;1;2;3;3;1;1
2383;PR3137;1408;20190601;3;3;1;5;3;3;2;1;1
2384;PR3138;535;20190601;5;2;5;3;2;3;3;1;1
2385;PR3139;319;20190602;2;1;5;2;3;3;2;0;1
2386;PR314;1354;20140502;3;2;3;2;3;4;1;1;1
2387;PR3140;77;20190603;5;2;2;5;1;1;1;0;1
2388;PR3141;42;20190604;2;1;5;5;2;3;3;1;1
2389;PR3142;887;20190605;5;2;2;2;3;3;3;2;1
2390;PR3143;1278;20190606;2;1;5;1;1;1;1;1;1
2391;PR3144;637;20190606;3;3;5;5;3;4;1;1;1
2392;PR3145;1168;20190606;2;3;5;1;3;4;1;1;1
2393;PR3146;1208;20190607;2;2;1;5;2;3;1;0;1
2394;PR3147;1418;20190608;5;5;5;3;2;2;3;2;1
2395;PR3148;1050;20190609;3;1;3;5;1;1;3;1;1
2396;PR3149;1219;20190609;5;1;2;3;3;3;3;1;1
2397;PR315;133;20140503;3;5;1;5;3;3;1;3;1
2398;PR3150;785;20190610;2;2;3;1;2;3;2;1;1
2399;PR3151;153;20190610;2;3;1;2;2;2;1;0;1
2400;PR3152;1269;20190611;3;3;5;1;3;4;3;1;1
2401;PR3153;1338;20190612;2;5;2;3;3;3;3;0;1
2402;PR3154;1294;20190613;2;2;3;2;1;1;3;1;1
2403;PR3155;340;20190614;5;1;2;2;1;1;1;2;1
2404;PR3156;1348;20190614;2;1;1;1;3;4;2;1;1
2405;PR3157;947;20190614;5;3;1;3;2;3;2;1;1
2406;PR3158;1054;20190614;3;1;1;1;2;2;2;1;1
2407;PR3159;471;20190615;2;2;1;1;1;1;1;1;1
2408;PR316;1202;20140504;5;1;3;1;3;4;1;0;1
2409;PR3160;49;20190615;3;2;1;5;3;4;2;1;1
2410;PR3161;962;20190616;3;2;5;2;3;4;3;1;1
2411;PR3162;445;20190616;5;2;1;2;1;2;2;0;1
2412;PR3163;181;20190617;5;1;1;5;3;3;3;2;1
2413;PR3164;477;20190617;3;5;1;5;3;3;1;0;1
2414;PR3165;653;20190617;5;2;1;5;1;2;1;0;1
2415;PR3166;203;20190617;3;3;3;1;1;1;2;1;1
2416;PR3167;1051;20190617;5;1;5;3;2;3;1;0;1
2417;PR3168;3;20190619;3;5;2;2;1;1;1;1;1
2418;PR3169;1407;20190619;3;3;3;2;2;2;2;1;1
2419;PR317;127;20140505;2;3;5;1;3;4;1;0;1
2420;PR3170;168;20190619;5;2;2;5;3;3;1;2;1
2421;PR3171;1079;20190621;2;3;2;3;1;1;1;1;1
2422;PR3172;475;20190621;5;2;1;1;1;2;3;0;1
2423;PR3173;263;20190622;3;5;1;2;3;4;3;0;1
2424;PR3174;344;20190623;2;5;3;5;3;3;3;0;1
2425;PR3175;778;20190623;3;5;2;3;2;3;1;2;1
2426;PR3176;479;20190623;2;3;5;3;2;2;2;1;1
2427;PR3177;884;20190623;5;5;3;3;3;4;3;1;1
2428;PR3178;871;20190624;5;5;1;2;2;3;1;0;1
2429;PR3179;842;20190624;3;3;5;1;3;3;3;2;1
2430;PR318;981;20140505;5;3;1;2;2;2;1;1;1
2431;PR3180;953;20190625;5;1;2;1;3;4;3;1;1
2432;PR3181;592;20190625;2;3;1;5;1;2;3;2;1
2433;PR3182;432;20190626;3;1;2;1;3;4;2;1;1
2434;PR3183;1344;20190626;2;2;1;5;1;2;1;0;1
2435;PR3184;733;20190626;2;2;3;3;3;3;1;1;1
2436;PR3185;380;20190626;2;1;5;3;2;3;3;1;1
2437;PR3186;1416;20190626;5;1;1;1;2;2;3;2;1
2438;PR3187;1097;20190628;2;1;1;5;3;3;1;2;1
2439;PR3188;1114;20190628;5;1;1;1;3;3;3;2;1
2440;PR3189;249;20190629;3;1;2;1;1;1;3;0;1
2441;PR319;1466;20140506;3;5;1;1;1;2;2;3;1
2442;PR3190;1315;20190629;3;2;2;3;1;2;1;0;1
2443;PR3191;968;20190629;2;5;5;1;1;2;3;1;1
2444;PR3192;622;20190630;3;3;5;5;2;2;2;3;1
2445;PR3193;1224;20190630;2;3;5;2;3;3;3;0;1
2446;PR3194;668;20190630;2;5;3;2;3;4;1;0;1
2447;PR3195;1092;20190630;2;2;5;5;3;3;2;3;1
2448;PR3196;989;20190630;2;2;5;1;3;3;2;0;1
2449;PR3197;429;20190701;5;3;2;5;3;4;3;1;1
2450;PR3198;496;20190701;2;1;5;3;1;2;1;2;1
2451;PR3199;1456;20190701;2;3;3;3;2;3;1;0;1
2452;PR32;515;20130129;2;2;2;1;2;3;1;1;1
2453;PR320;1401;20140506;2;1;2;2;1;2;1;0;1
2454;PR3200;541;20190701;2;3;2;3;1;2;1;1;1
2455;PR3201;1439;20190703;3;1;2;2;2;2;1;0;1
2456;PR3202;63;20190704;5;2;1;1;3;3;1;0;1
2457;PR3203;938;20190704;2;5;5;2;3;3;2;1;1
2458;PR3204;271;20190705;2;2;2;2;1;1;3;3;1
2459;PR3205;470;20190705;2;1;3;1;1;1;1;1;1
2460;PR3206;368;20190706;5;2;2;5;2;2;2;0;1
2461;PR3207;1115;20190706;4;4;1;2;1;2;3;1;1
2462;PR3208;791;20190708;1;4;2;3;2;3;1;0;1
2463;PR3209;990;20190708;1;3;3;3;2;2;2;0;1
2464;PR321;257;20140507;2;1;5;1;2;2;1;3;1
2465;PR3210;87;20190708;4;4;3;1;1;2;2;3;1
2466;PR3211;95;20190709;3;3;3;3;2;2;2;1;1
2467;PR3212;708;20190709;4;2;3;2;1;2;3;1;1
2468;PR3213;309;20190709;2;1;4;1;2;2;2;1;1
2469;PR3214;506;20190709;3;4;2;4;3;3;3;0;1
2470;PR3215;868;20190709;2;2;1;5;1;2;2;1;1
2471;PR3216;1304;20190710;5;3;3;1;2;2;3;2;1
2472;PR3217;120;20190710;3;5;3;3;2;2;1;2;1
2473;PR3218;914;20190710;2;5;3;1;1;1;3;1;1
2474;PR3219;872;20190710;3;5;3;2;2;2;3;0;1
2475;PR322;57;20140507;2;1;5;2;3;4;1;0;1
2476;PR3220;1080;20190710;5;1;3;3;1;1;3;0;1
2477;PR3221;577;20190711;3;3;3;1;1;2;3;1;1
2478;PR3222;863;20190711;5;3;2;1;1;1;1;2;1
2479;PR3223;627;20190711;3;2;3;3;2;2;1;0;1
2480;PR3224;1271;20190712;3;3;2;1;2;3;3;3;1
2481;PR3225;763;20190713;3;1;5;3;1;2;3;0;1
2482;PR3226;241;20190713;5;5;3;1;2;2;2;2;1
2483;PR3227;464;20190714;3;2;1;3;2;3;2;2;1
2484;PR3228;1434;20190714;5;5;1;1;1;1;3;0;1
2485;PR3229;1307;20190715;5;1;1;1;2;3;1;3;1
2486;PR323;873;20140507;2;5;1;3;3;3;3;1;1
2487;PR3230;243;20190715;2;2;2;3;1;2;2;0;1
2488;PR3231;569;20190715;2;2;2;1;3;3;3;1;1
2489;PR3232;1247;20190717;5;2;5;1;2;2;3;0;1
2490;PR3233;1165;20190717;2;5;1;1;1;2;3;0;1
2491;PR3234;1292;20190717;2;1;5;1;2;3;2;1;1
2492;PR3235;1246;20190718;2;1;5;2;2;3;2;1;1
2493;PR3236;1385;20190718;3;1;2;3;2;2;3;0;1
2494;PR3237;1406;20190718;5;5;2;1;3;4;3;1;1
2495;PR3238;129;20190718;3;1;2;3;1;2;3;0;1
2496;PR3239;1250;20190718;2;5;3;1;1;1;1;1;1
2497;PR324;1341;20140508;3;2;1;1;1;1;3;0;1
2498;PR3240;285;20190718;5;5;5;1;3;3;1;1;1
2499;PR3241;1427;20190719;2;2;2;1;2;3;3;0;1
2500;PR3242;1096;20190719;3;1;1;5;2;3;2;0;1
2501;PR3243;279;20190719;5;2;3;1;3;4;1;1;1
